"","HHID","ProvinceCode","HIndivNo","Region","Total_Exp_Month","Total_Exp_Month_nondurable","Size","EqSizeRevOECD","Weight","Decile","HSex","HEduLevel","HEduYears","HActivityState","Benzin_Exp","Transportation_Exp","Other_Exp","Benzin_Exp_Add","Mehr98","Yaraneh2","Yaraneh","BenzinP1","TransportationP1","Other_ExpP1","BenzinP2","TransportationP2","Other_ExpP2","BenzinShare","TransportationShare","Other_ExpShare","CV","Loss","Loss_Amount","taxicode","Win_Amount","Win_Share"
"93","11305167014",13,1,"Urban",933199,922000,1,1,163,1,"Female","Illiterate",0,"Housekeeper",0,0,933199,0,186.1,550000,550000,0,0,1267652.07226277,0,0,1647947.69394161,0,0,1,-279959.7,0,NA,0,270040.3,0.289370541545801
"94","11308170417",13,1,"Urban",1500365.66666667,1490000,1,1,174,1,"Female","Illiterate",0,"Income without Work",0,0,1500365.66666667,0,186.1,550000,550000,0,0,2038087.96034063,0,0,2649514.34844282,0,0,1,-450109.7,0,NA,0,99890.3000000002,0.0665773032662928
"95","11404179205",14,1,"Urban",3941000,3846000,4,2.5,198,1,"Female","Primary",5,"Housekeeper",0,150000,3791000,0,199.8,1720000,1720000,0,218759.124087591,5528772.26277372,0,242822.627737226,7187403.94160584,0,0.0380614057345851,0.961938594265415,-1151581.63203955,0,NA,0,568418.367960454,0.144232014199557
"96","11503187608",15,1,"Urban",4524500,4452000,3,2.2,1213,1,"Female","Primary",5,"Income without Work",0,3e+05,4224500,0,205.8,1380000,1380000,0,450656.934306569,6346000.72992701,0,500229.197080292,8249800.94890511,0,0.066305669134711,0.933694330865289,-1296050.01056091,0,NA,0,83949.98943909,0.0185545340787026
"97","11504187714",15,1,"Urban",1819282.33333333,1639750,1,1,469,1,"Female","Illiterate",0,"Income without Work",0,0,1819282.33333333,0,205.8,550000,550000,0,0,2732907.32992701,0,0,3552779.52890511,0,0,1,-545784.7,0,NA,0,4215.29999999993,0.00231701255091977
"98","11603196508",16,1,"Urban",4483263.66666667,4221000,3,2.2,184,1,"Male","Primary",5,"Employed",0,0,4483263.66666667,0,207.7,1380000,1380000,0,0,6796889.51508516,0,0,8835956.36961071,0,0,1,-1344979.1,0,NA,0,35020.8999999997,0.0078114745426155
"99","11605197514",16,1,"Urban",1600865.66666667,1490500,1,1,166,1,"Male","Illiterate",0,"Income without Work",0,0,1600865.66666667,0,207.7,550000,550000,0,0,2427005.83187348,0,0,3155107.58143552,0,0,1,-480259.7,0,NA,0,69740.2999999999,0.0435641174972624
"100","11607199314",16,1,"Urban",2164166.66666667,2130000,2,1.7,189,1,"Male","Primary",5,"Income without Work",0,0,2164166.66666667,0,207.7,1030000,1030000,0,0,3281003.04136253,0,0,4265303.95377129,0,0,1,-649250,0,NA,0,380750,0.175933769734309
"101","11903223308",19,1,"Urban",1293276.66666667,1069110,1,1,217,1,"Female","Illiterate",0,"Income without Work",0,0,1293276.66666667,0,177.8,550000,550000,0,0,1678427.67396594,0,0,2181955.97615572,0,0,1,-387983,0,NA,0,162017,0.125276365201568
"102","11903223514",19,1,"Urban",2788200,2289450,2,1.7,217,1,"Male","Illiterate",0,"Income without Work",0,0,2788200,0,177.8,1030000,1030000,0,0,3618554.45255475,0,0,4704120.78832117,0,0,1,-836460,0,NA,0,193540,0.069413958826483
"103","11904224614",19,1,"Urban",3858086.66666667,3856420,3,2.4,613,1,"Male","Illiterate",0,"Income without Work",0,20000,3838086.66666667,0,177.8,1380000,1380000,0,25956.204379562,4981108.0973236,0,28811.3868613139,6475440.52652068,0,0.00518391672556172,0.994816083274438,-1153319.57150037,0,NA,0,226680.42849963,0.0587546232328364
"104","11904226308",19,1,"Urban",4038713.33333333,3155380,4,2.7,613,1,"Male","Illiterate",0,"Income without Work",0,20000,4018713.33333333,0,177.8,1720000,1720000,0,25956.204379562,5215527.23114355,0,28811.3868613139,6780185.40048662,0,0.00495207219460983,0.99504792780539,-1207507.49629551,0,NA,0,512492.503704489,0.126894993877049
"105","11906227608",19,1,"Urban",1501466.66666667,1222300,1,1,83,1,"Female","Illiterate",0,"Income without Work",0,0,1501466.66666667,0,177.8,550000,550000,0,0,1948618.78345499,0,0,2533204.41849148,0,0,1,-450440,0,NA,0,99559.9999999999,0.0663084983571618
"106","12003236314",20,1,"Urban",3062731.33333333,2905000,2,1.7,499,1,"Male","Primary",5,"Employed",0,0,3062731.33333333,0,179.3,1030000,1030000,0,0,4008377.57712895,0,0,5210890.85026764,0,0,1,-918819.4,0,NA,0,111180.6,0.0363011272944389
"107","12102241317",21,1,"Urban",3486666.66666667,3320000,4,2.7,262,1,"Male","Illiterate",0,"Employed",2e+05,0,3286666.66666667,0,184.5,1720000,1720000,2e+05,0,4426204.37956204,3e+05,0,5754065.69343066,0.0573613766730402,0,0.94263862332696,-1083359.3409316,0,NA,0,636640.659068397,0.182592923250974
"108","12104242714",21,1,"Urban",5453033.33333333,4711950,4,2.7,227,1,"Male","Primary",5,"Income without Work",120000,0,5333033.33333333,0,184.5,1720000,1720000,120000,0,7182077.73722628,180000,0,9336701.05839416,0.0220061005801053,0,0.977993899419895,-1658268.91827097,0,NA,0,61731.0817290288,0.0113205032787309
"109","12205258605",22,1,"Urban",6907625,5735000,5,3.2,257,1,"Male","Primary",5,"Employed",0,3e+05,6607625,0,179.9,2050000,2050000,0,393941.605839416,8676728.01094891,0,437275.182481752,11279746.4142336,0,0.0434302672771032,0.956569732722897,-2010876.78908631,0,NA,0,39123.2109136914,0.005663771689067
"110","12213260102",22,1,"Urban",6466665.66666667,6164004,5,3.4,116,1,"Male","Primary",5,"Income without Work",0,0,6466665.66666667,0,179.9,2050000,2050000,0,0,8491628.85717762,0,0,11039117.5143309,0,0,1,-1939999.7,0,NA,0,110000.3,0.0170103583005708
"111","12408302605",24,1,"Urban",3517398,3440000,2,1.7,229,1,"Male","Illiterate",0,"Income without Work",0,2e+05,3317398,0,181.1,1030000,1030000,0,264379.562043796,4385261.15182482,0,293461.313868613,5700839.49737226,0,0.056860213146195,0.943139786853805,-1014322.28333019,0,NA,0,15677.7166698053,0.00445719155745393
"112","12409303408",24,1,"Urban",3287000,2995000,2,1.7,101,1,"Male","Illiterate",0,"Employed",0,2e+05,3087000,0,181.1,1030000,1030000,0,264379.562043796,4080698.54014599,0,293461.313868613,5304908.10218978,0,0.0608457560085184,0.939154243991482,-945215.738477984,0,NA,0,84784.2615220161,0.025793812449655
"113","12501315311",25,1,"Urban",1673000,1573000,1,1,373,1,"Female","Primary",5,"Income without Work",0,20000,1653000,0,172.6,550000,550000,0,25197.0802919708,2082538.68613139,0,27968.7591240876,2707300.2919708,0,0.0119545726240287,0.988045427375971,-497795.766930619,0,NA,0,52204.2330693813,0.0312039647754819
"114","12703329802",27,1,"Urban",1644166.66666667,1602500,1,1,282,1,"Female","Illiterate",0,"Income without Work",0,90000,1554166.66666667,0,187.1,550000,550000,0,122912.408759124,2122515.20681265,0,136432.773722628,2759269.76885645,0,0.0547389761784085,0.945261023821591,-474843.217639364,0,NA,0,75156.7823606359,0.0457111702142742
"115","12710341405",27,1,"Urban",2426416.66666667,1973500,2,1.7,228,1,"Male","Illiterate",0,"Income without Work",0,170000,2256416.66666667,0,187.1,1030000,1030000,0,232167.883211679,3081573.41849148,0,257706.350364964,4006045.44403893,0,0.0700621629975616,0.929937837002438,-693198.628117125,0,NA,0,336801.371882875,0.138806074203884
"116","12712343308",27,1,"Urban",5502483.33333333,4220400,5,3.2,92,1,"Male","Secondary",8,"Employed",120000,80000,5302483.33333333,0,187.1,2050000,2050000,120000,109255.474452555,7241566.65450122,180000,121273.576642336,9414036.65085158,0.0218083350244889,0.014538890016326,0.963652774959185,-1656638.71635133,0,NA,0,393361.283648667,0.0714879554956097
"117","12806355108",28,1,"Urban",6588495,6415000,5,3.4,135,1,"Male","Primary",3,"Employed",0,0,6588495,0,197.2,2050000,2050000,0,0,9483585.50364964,0,0,12328661.1547445,0,0,1,-1976548.5,0,NA,0,73451.4999999998,0.0111484489249821
"118","12901357705",29,1,"Urban",6677360.66666667,6536000,6,3.7,381,1,"Male","Primary",5,"Employed",0,150000,6527360.66666667,0,197.2,2050000,2050000,0,215912.408759124,9395587.76253041,0,239662.773722628,12214264.0912895,0,0.0224639655528567,0.977536034447143,-1972451.9867891,0,NA,1,77548.013210895,0.0116135726497468
"119","12903360502",29,1,"Urban",5282512.66666667,4813300,4,2.7,152,1,"Male","Secondary",8,"Employed",1e+05,250000,4932512.66666667,0,197.2,1720000,1720000,1e+05,359854.01459854,7099937.9406326,150000,399437.95620438,9229919.32282238,0.0189303852749872,0.047325963187468,0.933743651537545,-1552083.4888742,0,NA,0,167916.511125799,0.0317872424964304
"120","12903360508",29,1,"Urban",5116346,4650300,4,2.9,152,1,"Female","Secondary",12,"Income without Work",0,120000,4996346,0,197.2,1720000,1720000,0,172729.927007299,7191820.66569343,0,191730.218978102,9349366.86540146,0,0.0234542386304601,0.97654576136954,-1510300.75312957,0,NA,0,209699.246870428,0.0409861348060564
"121","12903360602",29,1,"Urban",6282545,5556800,5,3.8,152,1,"Male","Primary",5,"Income without Work",0,160000,6122545,0,197.2,2050000,2050000,0,230306.569343066,8812889.59124088,0,255640.291970803,11456756.4686131,0,0.0254673862264417,0.974532613773558,-1851964.65098551,0,NA,0,198035.349014485,0.0315215169990004
"122","12906363208",29,1,"Urban",3324166.66666667,3300000,2,1.7,139,1,"Male","Illiterate",0,"Income without Work",50000,0,3274166.66666667,0,197.2,1030000,1030000,50000,0,4712888.07785888,75000,0,6126754.50121654,0.0150413637503134,0,0.984958636249687,-1006561.57250421,0,NA,0,23438.4274957905,0.00705091827399063
"123","12906363214",29,1,"Urban",1648699,1555000,1,1,139,1,"Female","Illiterate",0,"Income without Work",0,0,1648699,0,197.2,550000,550000,0,0,2373163.81605839,0,0,3085112.96087591,0,0,1,-494609.7,0,NA,0,55390.2999999999,0.0335963690158118
"124","12906363402",29,1,"Urban",1954615.66666667,1797000,2,1.7,139,1,"Female","Illiterate",0,"Income without Work",0,0,1954615.66666667,0,197.2,1030000,1030000,0,0,2813505.17858881,0,0,3657556.73216545,0,0,1,-586384.7,0,NA,0,443615.3,0.226957814554165
"125","12907364117",29,1,"Urban",5744796,5565000,4,3.1,162,1,"Female","Illiterate",0,"Income without Work",0,2e+05,5544796,0,197.2,1720000,1720000,0,287883.211678832,7981268.40291971,0,319550.364963504,10375648.9237956,0,0.034814116985181,0.965185883014819,-1682470.47735867,0,NA,0,37529.5226413305,0.0065327859581664
"126","12908365308",29,1,"Urban",3199500,2767000,2,1.7,132,1,"Male","Illiterate",0,"Income without Work",0,0,3199500,0,197.2,1030000,1030000,0,0,4605411.67883212,0,0,5987035.18248175,0,0,1,-959850,0,NA,0,70149.9999999999,0.0219253008282544
"127","12908365311",29,1,"Urban",1561000,1561000,2,1.7,132,1,"Male","Illiterate",0,"Income without Work",0,0,1561000,0,197.2,1030000,1030000,0,0,2246928.46715328,0,0,2921007.00729927,0,0,1,-468300,0,NA,0,561700,0.359833440102498
"128","12911368117",29,1,"Urban",5592416.66666667,4645500,4,2.7,178,1,"Male","Illiterate",0,"Income without Work",0,1e+05,5492416.66666667,0,197.2,1720000,1720000,0,143941.605839416,7905872.74939173,0,159775.182481752,10277634.5742092,0,0.0178813571950111,0.982118642804989,-1657213.43722693,0,NA,0,62786.5627730717,0.0112270895599228
"129","13001372214",30,1,"Urban",2877666.66666667,2876000,2,1.7,2131,1,"Male","Secondary",8,"Employed",0,1e+05,2777666.66666667,0,179.9,1030000,1030000,0,131313.868613139,3647461.55717762,0,145758.394160584,4741700.0243309,0,0.0347503764624117,0.965249623537588,-842815.735622762,0,NA,0,187184.264377238,0.0650472365494862
"130","20001385511",0,1,"Rural",3008148,2837000,2,1.7,172,1,"Female","Illiterate",0,"Housekeeper",0,0,3008148,0,187.9,1030000,1030000,0,0,4125773.78978102,0,0,5363505.92671533,0,0,1,-902444.4,0,NA,0,127555.6,0.0424033657918426
"131","20003386602",0,1,"Rural",5598661.66666667,4201000,5,3.4,75,1,"Male","Secondary",12,"Unemployed",480000,3e+05,4818661.66666667,0,187.9,2050000,2050000,480000,411459.854014599,6608952.75304136,720000,456720.437956204,8591638.57895377,0.0857347753049315,0.0535842345655822,0.860680990129486,-1707324.44540831,0,NA,0,342675.554591687,0.0612066909904398
"132","20003387011",0,1,"Rural",2893597,2865000,3,2.4,75,1,"Male","Illiterate",0,"Income without Work",0,140000,2753597,0,187.9,1380000,1380000,0,192014.598540146,3776648.73211679,0,213136.204379562,4909643.35175183,0,0.0483826877066848,0.951617312293315,-839431.965119466,0,NA,0,540568.034880534,0.186815245827437
"133","20005388608",0,1,"Rural",5053962.66666667,4970000,4,2.7,65,1,"Male","University",16,"Employed",1e+05,0,4953962.66666667,0,187.9,1720000,1720000,1e+05,0,6794522.51873479,150000,0,8832879.27435523,0.0197864540352758,0,0.980213545964724,-1534818.27151255,0,NA,0,185181.728487447,0.036640897588898
"134","20005389102",0,1,"Rural",3058231.33333333,3035000,2,1.7,65,1,"Male","Illiterate",0,"Other",0,0,3058231.33333333,0,187.9,1030000,1030000,0,0,4194464.72652068,0,0,5452804.14447689,0,0,1,-917469.4,0,NA,0,112530.6,0.0367959737948753
"135","20006389505",0,1,"Rural",5157166.66666667,4865500,5,3.2,159,1,"Male","Primary",5,"Employed",0,6e+05,4557166.66666667,0,187.9,2050000,2050000,0,822919.708029197,6250303.77128954,0,913440.875912409,8125394.9026764,0,0.116342953171961,0.883657046828039,-1425032.54759007,0,NA,0,624967.452409934,0.121184265082882
"136","20007391408",0,1,"Rural",3773962.66666667,3700000,4,2.9,171,1,"Male","Illiterate",0,"Employed",0,480000,3293962.66666667,0,187.9,1720000,1720000,0,658335.766423358,4517777.99318735,0,730752.700729927,5873111.39114355,0,0.127187267706587,0.872812732293412,-1034578.2308325,0,NA,0,685421.769167503,0.181618587597979
"137","20007392005",0,1,"Rural",4504666.66666667,4463000,3,2.2,171,1,"Male","Illiterate",0,"Unemployed",0,0,4504666.66666667,0,187.9,1380000,1380000,0,0,6178298.29683698,0,0,8031787.78588808,0,0,1,-1351400,0,NA,0,28599.9999999998,0.00634897143702821
"138","20013398008",0,1,"Rural",5053229.33333333,4862600,4,2.7,107,1,"Male","Primary",5,"Employed",0,120000,4933229.33333333,0,187.9,1720000,1720000,0,164583.941605839,6766086.07104623,0,182688.175182482,8795911.8923601,0,0.0237471905754261,0.976252809424574,-1491366.32217774,0,NA,0,228633.67782226,0.0452450626600481
"139","20101398102",1,1,"Rural",1429532.33333333,1420000,1,1,491,1,"Female","Illiterate",0,"Income without Work",0,0,1429532.33333333,0,178,550000,550000,0,0,1857348.57907543,0,0,2414553.15279805,0,0,1,-428859.7,0,NA,0,121140.3,0.0847412102372874
"140","20101398317",1,1,"Rural",3780064.66666667,3761000,3,2.2,491,1,"Male","Illiterate",0,"Other",0,0,3780064.66666667,0,178,1380000,1380000,0,0,4911324.89537713,0,0,6384722.36399027,0,0,1,-1134019.4,0,NA,0,245980.6,0.0650731195603884
"141","20105400202",1,1,"Rural",2689564.66666667,2670500,2,1.7,1310,1,"Male","Illiterate",0,"Income without Work",0,250000,2439564.66666667,0,178,1030000,1030000,0,324817.518248175,3169653.36253041,0,360547.445255474,4120549.37128954,0,0.092951845738604,0.907048154261396,-755893.273076969,0,NA,0,274106.726923031,0.101914904787453
"142","20106400902",1,1,"Rural",3002763.66666667,2970000,3,2.4,518,1,"Male","Illiterate",0,"Income without Work",0,2e+05,2802763.66666667,0,178,1380000,1380000,0,259854.01459854,3641546.95377129,0,288437.95620438,4734011.03990268,0,0.0666053083764723,0.933394691623528,-859963.406070694,0,NA,0,520036.593929306,0.173185988528559
"143","20106400914",1,1,"Rural",2145000,2120000,2,1.7,518,1,"Male","Illiterate",0,"Income without Work",0,0,2145000,0,178,1030000,1030000,0,0,2786934.30656934,0,0,3623014.59854015,0,0,1,-643500,0,NA,0,386500,0.18018648018648
"144","20106401017",1,1,"Rural",4794699,4781000,3,2.4,518,1,"Male","Illiterate",0,"Employed",0,350000,4444699,0,178,1380000,1380000,0,454744.525547445,5774864.39416058,0,504766.423357664,7507323.71240876,0,0.0729972830411252,0.927002716958875,-1366930.77375492,0,NA,0,13069.2262450801,0.0027257657352589
"145","20109402805",1,1,"Rural",1131000,1131000,1,1,628,1,"Male","Illiterate",0,"Income without Work",0,0,1131000,0,178,550000,550000,0,0,1469474.45255474,0,0,1910316.78832117,0,0,1,-339300,0,NA,0,210700,0.186295313881521
"146","20110403202",1,1,"Rural",3325666.66666667,3271500,2,1.7,587,1,"Male","Illiterate",0,"Income without Work",0,150000,3175666.66666667,0,178,1030000,1030000,0,194890.510948905,4126048.66180049,0,216328.467153285,5363863.26034063,0,0.0451037385987772,0.954896261401223,-966998.699030366,0,NA,0,63001.3009696343,0.0189439614021152
"147","20110403205",1,1,"Rural",5820546,5681500,4,2.9,587,1,"Male","University",14,"Employed",0,160000,5660546,0,178,1720000,1720000,0,207883.211678832,7354578.01459854,0,230750.364963504,9560951.4189781,0,0.0274888300856999,0.9725111699143,-1713370.18483799,0,NA,0,6629.81516201468,0.00113903664055136
"148","20110403311",1,1,"Rural",3497231.33333333,3174000,2,1.7,587,1,"Female","Illiterate",0,"Employed",0,3e+05,3197231.33333333,0,178,1030000,1030000,0,389781.02189781,4154066.98783455,0,432656.934306569,5400287.08418491,0,0.0857821434746381,0.914217856525362,-987963.470683651,0,NA,0,42036.5293163493,0.0120199452966364
"149","20111403717",1,1,"Rural",4725296,4683000,4,3.1,771,1,"Male","Illiterate",0,"Employed",0,250000,4475296,0,178,1720000,1720000,0,324817.518248175,5814618.16058394,0,360547.445255474,7559003.60875912,0,0.0529067385408237,0.947093261459176,-1366451.45785971,0,NA,0,353548.542140294,0.0748204011220236
"150","20221414302",2,1,"Rural",1369532.33333333,1360000,1,1,593,1,"Male","Illiterate",0,"Income without Work",0,0,1369532.33333333,0,183.3,550000,550000,0,0,1832374.28248175,0,0,2382086.56722628,0,0,1,-410859.7,0,NA,0,139140.3,0.101596944163665
"151","20225415511",2,1,"Rural",1496833.33333333,1438500,1,1,533,1,"Female","Illiterate",0,"Income without Work",0,0,1496833.33333333,0,183.3,550000,550000,0,0,2002697.44525547,0,0,2603506.67883212,0,0,1,-449050,0,NA,0,100950,0.0674423783543035
"152","20310420717",3,1,"Rural",2931666.66666667,2095000,2,1.7,638,1,"Male","Illiterate",0,"Employed",6e+05,0,2331666.66666667,0,189,1030000,1030000,6e+05,0,3216678.83211679,9e+05,0,4181682.48175182,0.204661739624787,0,0.795338260375213,-992769.235019667,0,NA,0,37230.7649803329,0.0126995218807275
"153","20314423217",3,1,"Rural",1431666.66666667,952500,1,1,509,1,"Male","Secondary",11,"Income without Work",2e+05,0,1231666.66666667,0,189,550000,550000,2e+05,0,1699160.58394161,3e+05,0,2208908.75912409,0.139697322467986,0,0.860302677532014,-467080.601047847,0,NA,0,82919.3989521535,0.0579180900713528
"154","20316423914",3,1,"Rural",1631166.66666667,1295000,1,1,361,1,"Female","Illiterate",0,"Income without Work",0,1e+05,1531166.66666667,0,189,550000,550000,0,137956.204379562,2112339.41605839,0,153131.386861314,2746041.24087591,0,0.0613058138346787,0.938694186165321,-468908.611010944,0,NA,0,81091.388989056,0.0497137359695858
"155","20316424011",3,1,"Rural",1928333.33333333,1775000,2,1.7,361,1,"Male","Illiterate",0,"Income without Work",0,0,1928333.33333333,0,189,1030000,1030000,0,0,2660255.47445255,0,0,3458332.11678832,0,0,1,-578500,0,NA,0,451500,0.234140017286085
"156","20322426105",3,1,"Rural",2430000,2e+06,2,1.7,441,1,"Male","Illiterate",0,"Other",0,0,2430000,0,189,1030000,1030000,0,0,3352335.76642336,0,0,4358036.49635036,0,0,1,-729000,0,NA,0,301000,0.123868312757202
"157","20322426108",3,1,"Rural",3715333.33333333,2737000,3,2.4,441,1,"Male","Illiterate",0,"Income without Work",0,1e+05,3615333.33333333,0,189,1380000,1380000,0,137956.204379562,4987576.64233577,0,153131.386861314,6483849.6350365,0,0.0269154853759196,0.97308451462408,-1094103.0627918,0,NA,0,285896.937208195,0.0769505483244739
"158","20401428114",4,1,"Rural",4118597,4090000,3,2.2,858,1,"Male","Primary",5,"Employed",0,0,4118597,0,177,1380000,1380000,0,0,5321107.0729927,0,0,6917439.19489051,0,0,1,-1235579.1,0,NA,0,144420.9,0.0350655575187376
"159","20403430617",4,1,"Rural",4337129.33333333,3849000,4,2.7,838,1,"Male","Secondary",8,"Employed",0,2e+05,4137129.33333333,0,177,1720000,1720000,0,258394.160583942,5345050.30656934,0,286817.518248175,6948565.39854015,0,0.0461134507709708,0.953886549229029,-1260206.99335476,0,NA,0,459793.006645238,0.106013210883859
"160","20403431002",4,1,"Rural",2950064.66666667,2931000,2,1.7,670,1,"Female","Illiterate",0,"Income without Work",0,0,2950064.66666667,0,177,1030000,1030000,0,0,3811397.41605839,0,0,4954816.64087591,0,0,1,-885019.4,0,NA,0,144980.6,0.0491448888013076
"161","20404431111",4,1,"Rural",3189398,3137000,2,1.7,403,1,"Male","Illiterate",0,"Other",0,150000,3039398,0,177,1030000,1030000,0,193795.620437956,3926813.47445255,0,215113.138686131,5104857.51678832,0,0.0470308189821402,0.95296918101786,-926122.76707697,0,NA,0,103877.23292303,0.0325695422531242
"162","20405432405",4,1,"Rural",4298597,4270000,3,2.2,502,1,"Male","Secondary",12,"Employed",0,3e+05,3998597,0,177,1380000,1380000,0,387591.240875912,5166070.57664234,0,430226.277372263,6715891.74963504,0,0.0697902129462241,0.930209787053776,-1228295.95305828,0,NA,0,151704.046941724,0.0352915258028896
"163","20406432611",4,1,"Rural",2924731.33333333,2764000,2,1.7,478,1,"Male","Illiterate",0,"Employed",0,0,2924731.33333333,0,177,1030000,1030000,0,0,3778667.48905109,0,0,4912267.73576642,0,0,1,-877419.4,0,NA,0,152580.6,0.0521690995207081
